user_id,joinedDate,joinedCourses,skills,desired_skills,isVerified,engagement_level,peer_user_id
9686,2022-05-24,"HTML, Java, CSS","HTML, Excel, Python, Machine Learning","CSS, Excel, Python, AI, Data Science",False,Medium,7400
9687,2023-07-19,"Java, HTML, CSS, Excel, Machine Learning","JavaScript, Excel","CSS, JavaScript, SQL, Java, Blockchain, Data Science",True,Medium,2018
9688,2023-07-07,"Python, Node.js","Excel, SQL","Excel, Python, Node.js, AI, Data Science",False,High,7609
9689,2023-02-09,"Java, Python","HTML, JavaScript, Java","CSS, JavaScript, AI, Data Science",False,Low,5389
9690,2023-09-14,"Machine Learning, Node.js, AI","HTML, JavaScript, Excel, Python, Machine Learning","JavaScript, Java, Node.js, AI, Blockchain",False,High,3516
9691,2023-08-16,"Excel, Node.js, Blockchain",JavaScript,"Node.js, Blockchain",False,High,1787
9692,2022-09-28,SQL,"HTML, CSS, Excel, Python, SQL, Node.js","JavaScript, Excel, SQL, Node.js, Machine Learning, Blockchain",True,High,2173
9693,2022-11-25,"Node.js, Excel",CSS,"Python, Machine Learning, AI, Blockchain",True,Low,1698
9694,2023-05-20,"CSS, SQL, Excel, Java","HTML, JavaScript, Data Science","JavaScript, Java, AI, Blockchain, Data Science",True,Low,3516
9695,2023-07-22,"CSS, Node.js","HTML, CSS, JavaScript, Python, Java, Data Science","JavaScript, Java, AI, Blockchain, Data Science",False,Low,3516
9696,2023-05-25,"Excel, Machine Learning","HTML, JavaScript, Excel, Python, Java, Data Science","CSS, Excel, Machine Learning, AI, Blockchain, Data Science",True,High,5755
9697,2023-01-20,CSS,"HTML, Excel, Python","JavaScript, Java, AI",False,Low,341
9698,2022-08-06,HTML,"HTML, CSS","HTML, Python, SQL, Machine Learning, Blockchain, Data Science",False,High,3341
9699,2022-05-05,"Data Science, Node.js, JavaScript","HTML, Node.js","HTML, CSS, Excel, Machine Learning",True,Low,437
9700,2022-07-05,SQL,"HTML, CSS, SQL","HTML, CSS, JavaScript, Java, Machine Learning, Blockchain, Data Science",True,Low,2522
9701,2022-08-20,"HTML, Blockchain, Java","HTML, JavaScript, Python","HTML, Machine Learning, AI",True,Medium,2385
9702,2023-11-09,"Java, HTML, JavaScript","CSS, SQL","Machine Learning, AI, Blockchain, Data Science",False,Low,1066
9703,2022-11-19,"JavaScript, Blockchain, Python, Excel","CSS, JavaScript, Python, Java, Node.js","CSS, SQL, Java, AI, Blockchain",False,Medium,208
9704,2022-04-18,JavaScript,"JavaScript, Machine Learning","Java, AI, Blockchain, Data Science",False,High,5165
9705,2023-11-08,Data Science,"CSS, Excel","CSS, JavaScript, Python, Java, Node.js, AI, Blockchain, Data Science",True,High,5830
9706,2022-04-04,"Python, Blockchain, AI, CSS, HTML","HTML, CSS, JavaScript, Node.js","CSS, Python, Node.js, Blockchain",True,High,2897
9707,2023-06-22,"Blockchain, Python, Node.js, CSS",Python,"JavaScript, SQL, Machine Learning, Blockchain",False,Low,3026
9708,2022-03-20,AI,"CSS, Excel","JavaScript, Node.js, Machine Learning, AI",False,High,1365
9709,2023-06-10,"Blockchain, Excel, AI, Python, Node.js","HTML, JavaScript","Machine Learning, AI, Blockchain",False,Medium,2456
9710,2022-07-03,"SQL, AI, CSS, Data Science","Excel, SQL, Node.js","Node.js, Machine Learning, Data Science",True,Low,6025
9711,2022-06-21,HTML,"JavaScript, Python, Machine Learning","HTML, Excel, Node.js, AI, Blockchain, Data Science",False,High,1779
9712,2023-01-18,"SQL, Java","JavaScript, Excel, Node.js","Java, Machine Learning, Blockchain",False,Medium,5565
9713,2023-05-06,"Java, Data Science, Blockchain, Excel","HTML, Excel, Blockchain","CSS, SQL, AI, Blockchain, Data Science",True,Medium,1145
9714,2023-01-21,"Node.js, Blockchain, Python","Excel, Python, SQL, Java, AI","Python, SQL, AI, Blockchain, Data Science",False,High,6160
9715,2023-04-16,"Blockchain, SQL, Python, JavaScript, Excel",CSS,"HTML, JavaScript, Machine Learning, AI, Blockchain, Data Science",False,Medium,8010
9716,2022-03-11,AI,"Excel, SQL, Java","CSS, Machine Learning",False,Low,121
9717,2023-12-20,"Machine Learning, Node.js, Python, CSS, SQL","HTML, Excel, Java, Node.js","JavaScript, Blockchain, Data Science",False,Low,3457
9718,2022-10-11,Python,"HTML, CSS, JavaScript, Excel, SQL, Data Science","JavaScript, Python, SQL, Java, Data Science",False,High,5289
9719,2022-02-07,"Excel, CSS, JavaScript",Data Science,"JavaScript, Excel, SQL, Node.js, Blockchain",False,High,2173
9720,2022-09-11,"Blockchain, AI, Java","CSS, Java","Excel, Node.js, Machine Learning",True,Low,1238
9721,2022-10-12,"Machine Learning, HTML, Python","HTML, JavaScript, Excel, SQL, AI, Data Science","CSS, Node.js, AI, Data Science",True,Low,1713
9722,2022-01-04,"AI, Data Science","CSS, JavaScript, Excel","JavaScript, AI, Blockchain",False,Medium,3516
9723,2022-02-17,"Machine Learning, Java, SQL, CSS, Excel","HTML, CSS, Excel, Java","Python, Machine Learning, Data Science",False,Low,8178
9724,2023-02-16,"SQL, Data Science, Blockchain, HTML","HTML, Machine Learning, Blockchain, Data Science","HTML, CSS, Excel, SQL, Machine Learning, AI, Blockchain",True,High,4432
9725,2023-06-07,"Node.js, SQL, AI","Python, Java, Node.js, Machine Learning","HTML, JavaScript, SQL, AI, Blockchain",True,High,90
9726,2022-07-06,"Excel, Java, Data Science","HTML, CSS, Java, Node.js","CSS, JavaScript, SQL, AI, Data Science",True,Medium,2120
9727,2023-12-03,"Blockchain, AI, Machine Learning","CSS, JavaScript, Excel, SQL","HTML, CSS, Excel, Machine Learning, AI, Blockchain, Data Science",True,High,3158
9728,2022-11-13,"Excel, SQL","CSS, SQL","Python, SQL",False,Medium,597
9729,2023-11-27,"Machine Learning, AI, SQL, HTML","HTML, CSS, Excel","Java, Node.js, Blockchain, Data Science",True,Low,1742
9730,2022-08-02,AI,"HTML, JavaScript, Excel, SQL, Node.js","Java, Data Science",True,Low,422
9731,2023-05-15,"HTML, Excel","HTML, CSS, Node.js","Machine Learning, AI",True,Low,2456
9732,2023-01-28,"Java, HTML","CSS, Python","Blockchain, Data Science",True,Low,4465
9733,2022-08-02,"Java, JavaScript, Blockchain","HTML, Excel","HTML, CSS, Excel, Python, Machine Learning, AI",False,Low,172
9734,2023-07-10,"CSS, AI, HTML, JavaScript","CSS, JavaScript, SQL","Machine Learning, Blockchain",False,Low,6092
9735,2022-04-26,Machine Learning,"HTML, Excel, Machine Learning","Excel, Python, SQL, Machine Learning, AI, Data Science",False,High,6453
9736,2022-06-30,"Java, SQL, Excel, Node.js, Data Science","HTML, Excel, Python",Unknown,True,Low,49
9737,2022-07-26,"JavaScript, Java","CSS, Excel, Python, Blockchain","HTML, JavaScript, Python, Node.js, AI, Blockchain, Data Science",False,Medium,3995
9738,2022-03-28,"Data Science, JavaScript, Machine Learning, Java","CSS, JavaScript, SQL, AI","CSS, JavaScript, SQL, Java, Node.js, Machine Learning, Blockchain",False,High,3127
9739,2022-02-17,"HTML, Blockchain, Java, JavaScript, Data Science","HTML, Excel, Node.js","CSS, Java, Node.js, Machine Learning, Blockchain",True,High,5565
9740,2022-02-19,"Data Science, SQL, Machine Learning, HTML","HTML, JavaScript, Excel, Python, SQL, Machine Learning, Data Science","Python, Machine Learning, AI, Blockchain",True,Low,1698
9741,2023-05-15,"Java, Blockchain","HTML, JavaScript, Excel","JavaScript, Excel, SQL, Java, Node.js, AI, Blockchain, Data Science",True,High,8061
9742,2023-10-24,"CSS, SQL, HTML, Node.js","HTML, CSS, JavaScript, Python","Excel, Python, AI, Blockchain",False,Low,1701
9743,2022-01-09,"Java, Data Science, Python, CSS","CSS, Machine Learning","CSS, JavaScript, SQL, Machine Learning, Data Science",True,Medium,3490
9744,2023-07-10,"Data Science, CSS, SQL","HTML, JavaScript","JavaScript, Machine Learning, AI, Data Science",False,Medium,3723
9745,2022-07-15,"CSS, Node.js","Excel, Node.js","JavaScript, Python, Node.js, Machine Learning, Data Science",True,Medium,1705
9746,2023-04-08,"Blockchain, Python","HTML, CSS","JavaScript, Python, Java, Machine Learning, AI, Blockchain, Data Science",True,High,6996
9747,2023-10-06,"Blockchain, Python, Data Science, JavaScript, Java",CSS,"HTML, JavaScript, Python, SQL, Data Science",False,High,2804
9748,2023-11-21,"Java, SQL, AI, Blockchain","JavaScript, Excel, Node.js","CSS, Excel, Java, Machine Learning, AI, Blockchain",False,High,3643
9749,2023-02-14,"Data Science, HTML, Blockchain, JavaScript, SQL","HTML, Data Science","HTML, Excel, Python, SQL, Java, Machine Learning, Blockchain, Data Science",True,High,479
9750,2023-04-17,"HTML, Machine Learning, AI, CSS, JavaScript","HTML, CSS, Excel, Python, SQL, AI","SQL, Java, Blockchain",False,Low,2061
9751,2022-06-12,"HTML, Excel, JavaScript, Data Science, Blockchain","HTML, CSS, JavaScript, SQL","JavaScript, Machine Learning, AI, Blockchain",True,Medium,3516
9752,2022-07-02,"AI, HTML, JavaScript","HTML, CSS, JavaScript, Python, SQL, Java, Node.js","HTML, Python, Java, Machine Learning, AI, Blockchain, Data Science",False,High,6996
9753,2022-11-18,SQL,"JavaScript, Python","Python, SQL, Blockchain, Data Science",False,High,3236
9754,2023-03-18,"SQL, Python, JavaScript, Node.js, Blockchain","SQL, Java","CSS, Python, AI, Blockchain",False,Medium,434
9755,2023-01-15,"Excel, Data Science","HTML, CSS, JavaScript, Python, Java","HTML, JavaScript, Excel, Python, Blockchain, Data Science",False,High,550
9756,2023-09-21,"Excel, JavaScript, Data Science, AI","HTML, Excel, Python, Node.js","CSS, JavaScript, Python, Java, Machine Learning, AI",True,Medium,9285
9757,2022-03-16,"Python, CSS, SQL, Data Science","HTML, Excel, Python, Node.js","JavaScript, Python, SQL, Blockchain, Data Science",False,High,847
9758,2023-07-17,"Machine Learning, Data Science, CSS, JavaScript, Python","HTML, Excel, Node.js","Python, SQL, Java, AI, Blockchain, Data Science",True,High,6890
9759,2022-11-16,Data Science,"CSS, JavaScript, SQL, AI","HTML, Python, Node.js, Machine Learning, Data Science",False,High,2926
9760,2023-02-16,Java,"HTML, CSS, Node.js","CSS, Machine Learning, AI, Blockchain, Data Science",True,Low,2585
9761,2023-12-12,"Machine Learning, Data Science","HTML, Excel, SQL, Node.js","HTML, Excel, Java, Machine Learning",False,Medium,2109
9762,2023-04-21,"Node.js, SQL, Excel, CSS","HTML, Excel, SQL","CSS, JavaScript, Python, Machine Learning, AI",False,Low,160
9763,2023-07-04,"Machine Learning, Excel, JavaScript, AI, Data Science","HTML, Python, Java, Node.js, Data Science","CSS, SQL, Node.js, Machine Learning, AI, Data Science",True,High,1044
9764,2022-06-14,"Node.js, SQL","HTML, CSS, Excel, SQL, Machine Learning","SQL, Machine Learning, Data Science",False,Medium,340
9765,2022-10-16,Node.js,"HTML, Excel, Python, SQL","Excel, Python, SQL, Java",False,Low,879
9766,2023-05-29,"Machine Learning, Python","HTML, CSS, Excel","HTML, JavaScript, AI, Blockchain",True,Low,295
9767,2023-06-12,"SQL, CSS, JavaScript, Data Science, Blockchain","HTML, JavaScript, Excel, Machine Learning","Python, SQL, Node.js, AI, Blockchain, Data Science",False,High,4280
9768,2023-02-02,"Excel, Machine Learning, CSS","Excel, Python","JavaScript, Excel, Python, Java, Machine Learning, AI, Blockchain, Data Science",False,High,6996
9769,2022-12-15,"AI, Data Science","CSS, Excel, Python, SQL, Java, Node.js","CSS, Java, Machine Learning, AI, Data Science",True,High,324
9770,2022-09-30,"Node.js, Java, JavaScript, AI, Excel","HTML, CSS, Excel, Node.js","Java, Node.js, Machine Learning, AI, Blockchain",True,High,704
9771,2023-10-28,"Blockchain, JavaScript, Python, Excel","JavaScript, Excel, Python, Node.js","JavaScript, Python, Node.js, Machine Learning, AI, Data Science",False,Medium,1705
9772,2022-01-28,Blockchain,"HTML, CSS, JavaScript, AI","HTML, Java, AI, Blockchain",False,High,6162
9773,2023-03-03,"Machine Learning, Java","Java, Node.js","JavaScript, Python, SQL",False,Low,336
9774,2023-09-25,"Data Science, Node.js, Excel, Blockchain, AI","HTML, CSS, JavaScript, Python","HTML, JavaScript, SQL, Machine Learning, AI, Data Science",False,Medium,2530
9775,2023-11-10,"HTML, Python, JavaScript, CSS, Machine Learning","CSS, JavaScript, Python, Java","HTML, CSS, JavaScript, Excel, Python, SQL, Node.js, Machine Learning, Blockchain",False,High,6427
9776,2022-05-08,CSS,"HTML, CSS, JavaScript, Excel, Python, SQL","Machine Learning, AI, Blockchain",True,Low,2456
9777,2023-12-10,"AI, Blockchain","CSS, Excel, Data Science","HTML, AI, Blockchain",False,High,90
9778,2022-07-05,"Java, Excel","HTML, CSS, JavaScript, SQL, AI","HTML, SQL, Blockchain, Data Science",True,Low,1139
9779,2023-07-27,"JavaScript, Python, AI, Blockchain, Java","CSS, Excel, SQL, Java","Python, Node.js, AI, Blockchain, Data Science",False,High,1679
9780,2023-11-24,JavaScript,"HTML, CSS, Java, Node.js, Machine Learning","JavaScript, Python, AI, Blockchain, Data Science",True,High,4796
9781,2023-02-10,"Python, Node.js, Data Science","HTML, JavaScript, Python, AI","Excel, SQL, AI, Blockchain",False,Low,5213
9782,2022-06-04,Excel,"HTML, CSS, JavaScript, Excel, SQL, Node.js","CSS, Excel, Python, Machine Learning, AI, Blockchain",True,High,140
9783,2022-01-01,"Excel, Machine Learning, Python, JavaScript, AI","CSS, AI","SQL, Java, Machine Learning, Blockchain",True,Medium,2061
9784,2022-03-06,HTML,"CSS, Excel, Node.js","CSS, Excel, Java, Node.js, Machine Learning, AI, Blockchain, Data Science",True,Low,5165
9785,2022-05-01,"Excel, HTML, AI, Java","HTML, JavaScript, Node.js","HTML, SQL, Java, Node.js, Machine Learning, AI, Blockchain",True,High,7243
9786,2022-06-19,"Excel, Blockchain","Python, Java","HTML, CSS, Excel, Python, SQL, AI, Blockchain, Data Science",True,High,6384
9787,2022-02-02,"AI, Node.js, Python",Unknown,"JavaScript, Excel, Node.js, Blockchain",True,Medium,142
9788,2023-10-05,"Java, JavaScript, AI, Node.js, CSS","CSS, Python, Java","CSS, AI",True,Medium,20
9789,2023-08-13,"Blockchain, Java, Excel, JavaScript, Node.js","JavaScript, Java","Excel, Python, SQL, Blockchain",True,Medium,731
9790,2022-06-06,"Java, Machine Learning, Data Science, Blockchain, Node.js",Python,"SQL, Java, Blockchain, Data Science",False,High,1947
9791,2022-08-26,"HTML, Java, CSS, Data Science, AI","HTML, CSS, JavaScript, Python, SQL, AI","Java, AI, Blockchain",False,Medium,3516
9792,2022-01-07,"JavaScript, Python","HTML, CSS, Excel, SQL","JavaScript, Node.js, Blockchain",False,Medium,3769
9793,2022-11-28,"HTML, AI, Blockchain","CSS, JavaScript, Excel, SQL","CSS, JavaScript, Data Science",False,Low,1152
9794,2022-06-17,"SQL, JavaScript, Machine Learning","CSS, JavaScript, SQL, AI","CSS, JavaScript, Excel, Machine Learning, AI, Blockchain",False,High,5585
9795,2023-02-17,"CSS, JavaScript, Excel",HTML,"Excel, SQL, Node.js, Machine Learning, AI, Data Science",False,Medium,448
9796,2022-05-09,"Node.js, Blockchain, Machine Learning, Java",Python,"HTML, JavaScript, Python, SQL, Java, AI",False,Low,2693
9797,2023-10-01,"CSS, Node.js, SQL",Node.js,"JavaScript, Python, SQL, Java, AI, Blockchain, Data Science",True,Medium,9902
9798,2023-07-06,"Python, Data Science, SQL, Node.js","CSS, JavaScript, Python","CSS, Excel, Python, Java, Node.js, Machine Learning, Blockchain",True,Medium,523
9799,2022-12-25,"Java, Excel, Data Science, SQL, Node.js","JavaScript, Excel, Python, SQL, AI","Python, Java, Node.js, Machine Learning, Data Science",False,High,5615
9800,2023-07-03,"Python, Excel, Blockchain, HTML, AI","HTML, Excel, Java, Node.js, AI","Node.js, Machine Learning, AI, Blockchain",True,Medium,7621
9801,2023-09-23,AI,"Excel, Python, SQL","Machine Learning, AI, Blockchain, Data Science",False,High,1066
9802,2023-08-07,Python,"Excel, Java, Node.js, Blockchain","HTML, Python, SQL, Machine Learning, Blockchain, Data Science",False,High,3341
9803,2023-11-14,Blockchain,"JavaScript, Excel, SQL","Python, SQL, Java, Machine Learning, Blockchain",False,High,454
9804,2022-03-14,Node.js,"HTML, CSS, JavaScript, Excel, Python","CSS, Python, Java, Machine Learning, AI, Blockchain",False,Low,9285
9805,2022-08-15,"Machine Learning, JavaScript, Excel","HTML, JavaScript, Excel, SQL, Node.js","JavaScript, Excel, Java, AI, Blockchain",True,High,1987
9806,2023-04-28,"Machine Learning, AI, Node.js, JavaScript","HTML, CSS, Excel, Node.js","JavaScript, Java, Machine Learning, AI, Blockchain",True,High,3516
9807,2022-09-30,"Excel, JavaScript","HTML, JavaScript, Excel, Python, Blockchain","JavaScript, SQL, Node.js, AI, Blockchain, Data Science",True,Medium,8061
9808,2023-02-10,SQL,Python,"CSS, Java, Node.js, AI, Blockchain, Data Science",True,Low,2582
9809,2023-03-06,Java,"Excel, Python, AI","CSS, JavaScript, Python, Node.js, Machine Learning, AI, Data Science",False,Low,6416
9810,2023-05-07,"Excel, HTML, JavaScript, Python","Python, SQL, Java","Python, Node.js, AI, Blockchain",False,Low,3117
9811,2023-05-30,"Blockchain, Machine Learning, Excel, Data Science, HTML","Python, Java","HTML, CSS, JavaScript, Python, AI, Blockchain, Data Science",True,High,2522
9812,2022-08-15,"Excel, CSS, JavaScript","HTML, CSS, JavaScript, Excel, Python, AI","Python, Machine Learning, Blockchain",False,Low,2202
9813,2023-11-18,"Excel, CSS","HTML, CSS, JavaScript, Java, Node.js, AI","Excel, Python, Java, AI",False,Medium,9472
9814,2022-01-27,"JavaScript, CSS","JavaScript, Excel, SQL, AI","CSS, JavaScript, Python, Machine Learning, Blockchain, Data Science",True,High,6551
9815,2022-04-27,"HTML, Data Science","HTML, Java","Excel, Python, Machine Learning, Blockchain",False,Low,4106
9816,2022-12-18,"Machine Learning, HTML, AI","CSS, Excel, Java, Data Science","Machine Learning, AI, Blockchain, Data Science",True,High,1066
9817,2022-01-26,"Data Science, Java, Machine Learning, Node.js","JavaScript, Excel","CSS, Excel, SQL, Node.js, Machine Learning, Blockchain, Data Science",False,High,9338
9818,2023-12-03,"Machine Learning, Python, HTML, Data Science, CSS","HTML, CSS, SQL, Java","Excel, Machine Learning, Data Science",False,Medium,1066
9819,2023-03-22,HTML,"HTML, Java","CSS, Java, Blockchain",False,Low,6205
9820,2023-01-04,"Python, Java, HTML, Machine Learning, AI","CSS, SQL","CSS, Excel, SQL, Machine Learning, AI, Blockchain",True,Medium,3084
9821,2022-12-03,"Blockchain, AI, HTML",Unknown,"HTML, JavaScript, Python, AI",False,High,466
9822,2022-09-28,"Python, Node.js, SQL, JavaScript, Java","HTML, CSS, JavaScript, Python, Java, Node.js","CSS, Python, Blockchain",False,Low,5060
9823,2023-06-22,"Python, SQL, JavaScript","CSS, SQL, Java, AI, Data Science","HTML, Java, Node.js, Machine Learning, AI, Blockchain, Data Science",False,Medium,2582
9824,2022-07-15,"JavaScript, SQL, AI","HTML, CSS, Excel, SQL, Node.js","CSS, Excel, Python, SQL, Machine Learning",False,Medium,1203
9825,2023-03-23,"Machine Learning, CSS, Node.js, SQL","CSS, Excel, Python, SQL","Python, SQL, Java, Machine Learning, AI, Blockchain",True,Medium,6890
9826,2023-03-28,"Blockchain, Excel, CSS, Java, Machine Learning","JavaScript, Excel","JavaScript, Excel, Java, Machine Learning, AI, Blockchain, Data Science",False,High,3929
